date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:01:10	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/signals/iwl.js	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
23:01:11	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/schema.org/	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
23:01:11	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/L2JyZXdlcnktcHJvZ3JhbQ%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/L2JyZXdlcnktcHJvZ3JhbQ==	(from https://jejubeer.co.kr/brewery-program)
23:01:11	413278/413278	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:21%20GMT	https://jejubeer.co.kr/login?back_url=L2JyZXdlcnktcHJvZ3JhbQ%3D%3D&used_login_btn=Y	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/login03f0.html	(from https://jejubeer.co.kr/brewery-program)
23:01:11	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.162.delayed	(from https://jejubeer.co.kr/brewery-program)
23:01:12	360421/360421	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:21%20GMT	https://jejubeer.co.kr/site_join_pattern_choice?back_url=L2JyZXdlcnktcHJvZ3JhbQ%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/site_join_pattern_choice852b.html	(from https://jejubeer.co.kr/brewery-program)
23:01:12	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.164.delayed	(from https://jejubeer.co.kr/brewery-program)
23:01:12	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.165.delayed	(from https://jejubeer.co.kr/brewery-program)
23:01:12	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/edb1aa38a533e.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/edb1aa38a533e.png	(from https://jejubeer.co.kr/brewery-program)
23:01:12	308415/308415	---M--	200	added ('OK')	image/png	etag:%2250e19164c30ebcbb57a0fdaed61c14a9%22	https://cdn.imweb.me/thumbnail/20220311/9c9ffff985d06.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20220311/9c9ffff985d06.png	(from https://jejubeer.co.kr/brewery-program)
23:01:12	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/632e571c4f2ce.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/632e571c4f2ce.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:12	379323/379323	---M--	200	added ('OK')	image/jpeg	etag:%22d790f4b038bb42247bce63bf2ce8cf13%22	https://cdn.imweb.me/thumbnail/20211008/541b043d3fe08.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20211008/541b043d3fe08.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:13	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/55fc3e14af8e6.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/55fc3e14af8e6.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:13	600895/600895	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:23%20GMT	https://jejubeer.co.kr/groupbooking	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/groupbooking.html	(from https://jejubeer.co.kr/brewery-program)
23:01:13	468286/468286	---M--	200	added ('OK')	image/jpeg	etag:%2234bc176192e3dd67bb02b70526823f42%22	https://cdn.imweb.me/thumbnail/20240514/2b4650f61d054.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240514/2b4650f61d054.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:13	308415/308415	---M--	200	added ('OK')	image/png	etag:%2250e19164c30ebcbb57a0fdaed61c14a9%22	https://cdn.imweb.me/thumbnail/20220311/6aaef1d4673aa.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20220311/6aaef1d4673aa.png	(from https://jejubeer.co.kr/brewery-program)
23:01:14	379323/379323	---M--	200	added ('OK')	image/jpeg	etag:%22d790f4b038bb42247bce63bf2ce8cf13%22	https://cdn.imweb.me/thumbnail/20211008/578b1b697d159.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20211008/578b1b697d159.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:14	468286/468286	---M--	200	added ('OK')	image/jpeg	etag:%2234bc176192e3dd67bb02b70526823f42%22	https://cdn.imweb.me/thumbnail/20240514/054c48e28e631.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240514/054c48e28e631.jpg	(from https://jejubeer.co.kr/brewery-program)
23:01:14	17543/17543	---M--	200	added ('OK')	image/png	etag:%22925ee3196b28a6112e1efb172e8c7666%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/d0c26e43ca2a9.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/d0c26e43ca2a9.png	(from https://jejubeer.co.kr/brewery-program)
23:01:14	14385/14385	---M--	200	added ('OK')	image/png	etag:%223e75d916a78c1f0908aefa11ed9b4f76%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/2bc7668f21a90.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/2bc7668f21a90.png	(from https://jejubeer.co.kr/brewery-program)
23:01:15	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/LzM2Ng%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/LzM2Ng==	(from https://jejubeer.co.kr/366)
23:01:15	413013/413013	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:25%20GMT	https://jejubeer.co.kr/login?back_url=LzM2Ng%3D%3D&used_login_btn=Y	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/login41dc.html	(from https://jejubeer.co.kr/366)
23:01:15	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.174.delayed	(from https://jejubeer.co.kr/366)
23:01:15	16998/16998	---M--	200	added ('OK')	image/png	etag:%22efa58902046a716035195150ec9edafd%22	https://cdn.imweb.me/thumbnail/20240619/282b35926c85b.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240619/282b35926c85b.png	(from https://jejubeer.co.kr/366)
23:01:16	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.177.delayed	(from https://jejubeer.co.kr/366)
23:01:16	360235/360235	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:25%20GMT	https://jejubeer.co.kr/site_join_pattern_choice?back_url=LzM2Ng%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/site_join_pattern_choice201e.html	(from https://jejubeer.co.kr/366)
23:01:16	482134/482134	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:26%20GMT	https://jejubeer.co.kr/366/?idx=75	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index999a.html	(from https://jejubeer.co.kr/366)
23:01:16	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/L3Nob3BfY2FydA%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/L3Nob3BfY2FydA==	(from https://jejubeer.co.kr/shop_cart)
23:01:17	479659/479659	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:26%20GMT	https://jejubeer.co.kr/366/?idx=20	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index6daa.html	(from https://jejubeer.co.kr/366)
23:01:17	413144/413144	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:26%20GMT	https://jejubeer.co.kr/login?back_url=L3Nob3BfY2FydA%3D%3D&used_login_btn=Y	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/loginda36.html	(from https://jejubeer.co.kr/shop_cart)
23:01:17	475832/475832	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:26%20GMT	https://jejubeer.co.kr/366/?idx=60	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index4a96.html	(from https://jejubeer.co.kr/366)
23:01:17	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.17a.delayed	(from https://jejubeer.co.kr/shop_cart)
23:01:18	473745/473745	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:27%20GMT	https://jejubeer.co.kr/366/?idx=18	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index5634.html	(from https://jejubeer.co.kr/366)
23:01:18	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.17c.delayed	(from https://jejubeer.co.kr/shop_cart)
23:01:19	360333/360333	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:27%20GMT	https://jejubeer.co.kr/site_join_pattern_choice?back_url=L3Nob3BfY2FydA%3D%3D	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/site_join_pattern_choicea865.html	(from https://jejubeer.co.kr/shop_cart)
23:01:20	473675/473675	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:27%20GMT	https://jejubeer.co.kr/366/?idx=61	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/indexe289.html	(from https://jejubeer.co.kr/366)
23:01:21	483206/483206	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:28%20GMT	https://jejubeer.co.kr/366/?idx=33	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index3c77.html	(from https://jejubeer.co.kr/366)
23:01:21	500926/500926	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:28%20GMT	https://jejubeer.co.kr/366/?idx=2	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/indexf70c.html	(from https://jejubeer.co.kr/366)
23:01:21	489219/489219	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:29%20GMT	https://jejubeer.co.kr/366/?idx=1	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/index5b52.html	(from https://jejubeer.co.kr/366)
23:01:21	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/L291cmJlZXJz	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/L291cmJlZXJz	(from https://jejubeer.co.kr/ourbeers)
23:01:21	488740/488740	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:30%20GMT	https://jejubeer.co.kr/366/?idx=9	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/indexc6eb.html	(from https://jejubeer.co.kr/366)
23:01:21	506045/506045	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:31%20GMT	https://jejubeer.co.kr/366/?idx=10	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/366/indexc53f.html	(from https://jejubeer.co.kr/366)
23:01:22	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.17f.delayed	(from https://jejubeer.co.kr/ourbeers)
23:01:22	413010/413010	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:31%20GMT	https://jejubeer.co.kr/login?back_url=L291cmJlZXJz&used_login_btn=Y	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/login349e.html	(from https://jejubeer.co.kr/ourbeers)
23:01:22	0/-1	---M--	301	error ('')			https://jejubeer.co.kr/104	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/104.181.delayed	(from https://jejubeer.co.kr/ourbeers)
23:01:22	360235/360235	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jun%202024%2014:01:31%20GMT	https://jejubeer.co.kr/site_join_pattern_choice?back_url=L291cmJlZXJz	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/site_join_pattern_choice30a7.html	(from https://jejubeer.co.kr/ourbeers)
23:01:22	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/3e371c2bf600b.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/3e371c2bf600b.png	(from https://jejubeer.co.kr/ourbeers)
23:01:22	276689/276689	---M--	200	added ('OK')	image/png	etag:%22b0eac02ee71c465163feb619e5c0ffdb%22	https://cdn.imweb.me/thumbnail/20240313/0a9750d60af25.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/0a9750d60af25.png	(from https://jejubeer.co.kr/ourbeers)
23:01:22	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/599c81679fe7a.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/599c81679fe7a.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:23	96456/96456	---M--	200	added ('OK')	image/jpeg	etag:%22fa8aa7e1818924333e425ec42e56bb08%22	https://cdn.imweb.me/thumbnail/20240313/84c1eb1e7763f.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/84c1eb1e7763f.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:23	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/da8e6df3aff10.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/da8e6df3aff10.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:23	58354/58354	---M--	200	added ('OK')	image/jpeg	etag:%22e4a44c65d0eb45a83e1082bc8e1dd79f%22	https://cdn.imweb.me/thumbnail/20201204/ce393f1583675.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20201204/ce393f1583675.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:23	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/a7fa02ab39f8f.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/a7fa02ab39f8f.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:24	66937/66937	---M--	200	added ('OK')	image/jpeg	etag:%22926707b47c9ef3b09df143438227bbeb%22	https://cdn.imweb.me/thumbnail/20201204/39fff1637ab16.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20201204/39fff1637ab16.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:24	12714/12714	---M--	200	added ('OK')	image/jpeg	etag:%22db1a9226ea1255938b3a7ae5a17c3e50%22	https://cdn.imweb.me/thumbnail/20240313/f4e8c6de5218b.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/f4e8c6de5218b.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:24	12931/12931	---M--	200	added ('OK')	image/png	etag:%22c731be4b057b990415a73f8111b6cd0a%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/ade36b966580d.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/ade36b966580d.png	(from https://jejubeer.co.kr/ourbeers)
23:01:24	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/130e7458f299f.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/130e7458f299f.png	(from https://jejubeer.co.kr/ourbeers)
23:01:25	276689/276689	---M--	200	added ('OK')	image/png	etag:%22b0eac02ee71c465163feb619e5c0ffdb%22	https://cdn.imweb.me/thumbnail/20240313/623178707326a.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/623178707326a.png	(from https://jejubeer.co.kr/ourbeers)
23:01:25	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/8649c606d695e.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/8649c606d695e.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:25	96456/96456	---M--	200	added ('OK')	image/jpeg	etag:%22fa8aa7e1818924333e425ec42e56bb08%22	https://cdn.imweb.me/thumbnail/20240312/6664a0b85c160.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240312/6664a0b85c160.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:25	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/449b973097f0c.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/449b973097f0c.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:25	180499/180499	---M--	200	added ('OK')	image/jpeg	etag:%2295b1fa755f010b61d792faa66d3d2ef8%22	https://cdn.imweb.me/thumbnail/20210630/995a35b295fdd.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20210630/995a35b295fdd.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:26	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/ac8bd59a83a04.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/ac8bd59a83a04.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:26	208726/208726	---M--	200	added ('OK')	image/jpeg	etag:%222acc83a653162c77f7236bccb6f01835%22	https://cdn.imweb.me/thumbnail/20210630/daababe99c288.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20210630/daababe99c288.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:26	12714/12714	---M--	200	added ('OK')	image/jpeg	etag:%22db1a9226ea1255938b3a7ae5a17c3e50%22	https://cdn.imweb.me/thumbnail/20240313/c8c9191fe2984.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/c8c9191fe2984.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:26	5994/5994	---M--	200	added ('OK')	image/png	etag:%22c4e954dc145597ffe03f172996257983%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/4f13b3b86ee59.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/4f13b3b86ee59.png	(from https://jejubeer.co.kr/ourbeers)
23:01:27	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/405475c7ee096.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/405475c7ee096.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:27	167242/167242	---M--	200	added ('OK')	image/jpeg	etag:%2261091bf6a3da486c26676ac77097e81c%22	https://cdn.imweb.me/thumbnail/20240524/898e5e2b1a9e1.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240524/898e5e2b1a9e1.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:27	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/7b8ba1fb214f7.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/7b8ba1fb214f7.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:27	186845/186845	---M--	200	added ('OK')	image/jpeg	etag:%22ec64b48da165fe6d13adc9b7b9ffe7c2%22	https://cdn.imweb.me/thumbnail/20240524/f8932574ce66d.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240524/f8932574ce66d.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:27	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/d82c00785cc5d.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/d82c00785cc5d.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:28	181303/181303	---M--	200	added ('OK')	image/jpeg	etag:%22755b63befcc4051dfae5b1cfd0887cbd%22	https://cdn.imweb.me/thumbnail/20240524/cf259e4e41a24.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240524/cf259e4e41a24.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:28	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/f494fc89d24b3.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/f494fc89d24b3.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:28	761245/761245	---M--	200	added ('OK')	image/jpeg	etag:%22a1f3a777c1d63da2b8f8d098426fce79%22	https://cdn.imweb.me/thumbnail/20201204/e4bf0968d4467.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20201204/e4bf0968d4467.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:28	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/4f7ae0178419d.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/4f7ae0178419d.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:29	121473/121473	---M--	200	added ('OK')	image/jpeg	etag:%2205753d5b7d9ddfd52f0bfd8680efb976%22	https://cdn.imweb.me/thumbnail/20240524/1f26c921545a2.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240524/1f26c921545a2.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:29	529297/529297	---M--	200	added ('OK')	image/png	etag:%222b03202b82cd2f0831b40f03eba2a2f9%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/fca229a5693ab.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/fca229a5693ab.png	(from https://jejubeer.co.kr/ourbeers)
23:01:29	529297/529297	---M--	200	added ('OK')	image/png	etag:%222b03202b82cd2f0831b40f03eba2a2f9%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/799de3590ce14.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/799de3590ce14.png	(from https://jejubeer.co.kr/ourbeers)
23:01:29	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/6a6f537082e16.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/6a6f537082e16.png	(from https://jejubeer.co.kr/ourbeers)
23:01:29	280104/280104	---M--	200	added ('OK')	image/png	etag:%227b38ff6427b0ddb422f87d36a12b59c2%22	https://cdn.imweb.me/thumbnail/20240313/54d42a82d3ed0.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/54d42a82d3ed0.png	(from https://jejubeer.co.kr/ourbeers)
23:01:30	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/a11980551431d.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/a11980551431d.png	(from https://jejubeer.co.kr/ourbeers)
23:01:30	215475/215475	---M--	200	added ('OK')	image/png	etag:%22f2b3251a4f93ee807824854c5073623c%22	https://cdn.imweb.me/thumbnail/20240313/0fdf5b03ac49f.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20240313/0fdf5b03ac49f.png	(from https://jejubeer.co.kr/ourbeers)
23:01:30	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/638dbe5a50461.jpg	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/638dbe5a50461.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:30	172020/172020	---M--	200	added ('OK')	image/jpeg	etag:%22947dedf81b4b6a7342c66ef14e8d6fef%22	https://cdn.imweb.me/thumbnail/20201204/317edd2a3a21d.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20201204/317edd2a3a21d.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:31	12536/12536	---M--	200	added ('OK')	image/jpeg	etag:%22d648adb6914e43a16d0dfb7e62769ffe%22	https://cdn.imweb.me/thumbnail/20201204/fccc8264f9750.jpg	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/thumbnail/20201204/fccc8264f9750.jpg	(from https://jejubeer.co.kr/ourbeers)
23:01:31	4785/4785	---M--	200	added ('OK')	image/png	etag:%22217f69b1b602ab849e88a1187429e083%22	https://cdn.imweb.me/upload/S20200702f03eaee38b16e/01136a2b7e720.png	C:/My%20Web%20Sites/jejubeer/cdn.imweb.me/upload/S20200702f03eaee38b16e/01136a2b7e720.png	(from https://jejubeer.co.kr/ourbeers)
23:01:31	2020/2020	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2265357149-7e4%22	https://jejubeer.co.kr/S20200702f03eaee38b16e/11dce0eace559.png	C:/My%20Web%20Sites/jejubeer/jejubeer.co.kr/S20200702f03eaee38b16e/11dce0eace559.png	(from https://jejubeer.co.kr/ourbeers)
